set,set_release_date,obs_date,t,rarity,pull_rate,card,number,is_pokemon,is_chase,price_on_release,current_price,popularity_index,ebay_index,set_popularity_index
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Bulbasaur,166,True,True,37.16,48.33,0.6716022984684352,0.7897504456327986,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Bulbasaur,166,True,True,37.16,95.58,0.6716022984684352,0.7897504456327986,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Bulbasaur,166,True,True,37.16,79.6,0.6716022984684352,0.7897504456327986,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Bulbasaur,166,True,True,37.16,87.89,0.6716022984684352,0.7897504456327986,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Bulbasaur,166,True,True,37.16,88.44,0.6716022984684352,0.7897504456327986,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Bulbasaur,166,True,True,37.16,85.63,0.6716022984684352,0.7897504456327986,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Bulbasaur,166,True,True,37.16,80.06,0.6716022984684352,0.7897504456327986,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,28.66,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,32.87,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,30.98,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,28.81,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,35.55,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,36.1,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,42.38,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,58.34,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,55.32,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,57.11,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,60.95,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,46.29,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Ivysaur,167,True,False,28.66,45.96,0.644634510272658,0.770343137254902,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,46.14,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,53.64,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,58.68,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,53.24,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,58.84,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,61.36,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,78.05,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,128.76,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,105.68,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,116.87,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,127.1,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,79.48,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Charmander,168,True,True,46.14,92.16,0.5740978029850273,0.775668449197861,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,33.25,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,40.37,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,39.28,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,32.85,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,37.27,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,46.84,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,46.89,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,87.75,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,79.1,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,83.37,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,83.86,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,58.83,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Charmeleon,169,True,False,33.25,61.71,0.48492842187753554,0.7674910873440285,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,45.2,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,52.11,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,47.69,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,44.01,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,45.08,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,55.04,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,67.41,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,116.16,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,106.19,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,111.01,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,115.46,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,91.35,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Squirtle,170,True,True,45.2,91.81,0.6450395325488831,0.7781862745098039,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,28.96,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,32.25,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,32.11,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,29.72,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,29.97,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,33.19,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,41.0,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,68.48,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,63.37,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,77.34,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,76.65,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,64.13,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Wartortle,171,True,False,28.96,62.74,0.5911987801837244,0.7548351158645278,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,9.52,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,9.8,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,8.9,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,8.94,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,9.44,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,10.71,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,12.64,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,17.36,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,18.33,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,17.53,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,21.71,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,18.32,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Caterpie,172,True,False,9.52,20.03,0.3591140896299784,0.6856506238859179,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,39.61,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,52.95,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,41.71,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,33.0,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,41.28,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,42.86,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,50.41,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,88.38,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,80.82,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,88.47,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,105.1,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,97.78,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Pikachu,173,True,True,39.61,89.41,0.721651409068541,0.7825534759358288,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,9.93,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,11.27,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,11.73,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,9.94,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,10.33,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,11.46,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,12.35,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,22.1,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,20.57,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,9,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,23.23,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,10,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,22.03,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,11,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,20.98,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,12,Illustration Rare,0.005208333333333333,Nidoking,174,True,False,9.93,22.21,0.5400404758418064,0.7019162210338681,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,0,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,22.12,0.48827628719905314,0.7567959001782532,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,1,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,29.06,0.48827628719905314,0.7567959001782532,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,2,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,27.09,0.48827628719905314,0.7567959001782532,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,3,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,26.66,0.48827628719905314,0.7567959001782532,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,4,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,29.64,0.48827628719905314,0.7567959001782532,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,5,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,34.0,0.48827628719905314,0.7567959001782532,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,6,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,43.64,0.48827628719905314,0.7567959001782532,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,7,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,59.29,0.48827628719905314,0.7567959001782532,0.811
151,2023-09-22,2026-08-24 16:00:37.865085,8,Illustration Rare,0.005208333333333333,Psyduck,175,True,False,22.12,62.4,0.48827628719905314,0.7567959001782532,0.811
